"_id";"address";"dateTime";"lat";"lng";"text";"label";"class_label";"raw_tweet";"location_type";"tokens";"affected_code_lines"
891685739494342656;"Av. Escola Politécnica, São Paulo - SP, Brazil";"7/30/17 12:43";-23.5640944;-46.75345859999999;"liber via #spcitymarathon";"Social Event";2;"Av Escola Politécnica  entre Av Jaguaré e Marginal Pinheiros. Via liberada.  #SPCityMarathon2017";"GEOMETRIC_CENTER";"['liber', 'via', '#spcitymarathon']";"[]"
891684838398468096;"Praça da Sé, São Paulo - SP, Brazil";"7/30/17 12:40";-23.549865;-46.6340205;"liber #spcitymarathon";"Social Event";2;"Av Prof. Manuel Jose Chaves,  Pça. Pan Americana,  Av  Prof. Fonseca Rodrigues, Av Prof. Mello Moraes. Vias liberadas. #SPCityMarathon2017";"GEOMETRIC_CENTER";"['liber', '#spcitymarathon']";"[34050, 33042, 34076, 32816, 34098, 33460, 34107, 33089, 33481, 33482, 35150, 35280, 33361, 33112, 34138, 35163, 34144, 33122, 33253, 35175, 35068, 35197]"
891684372574859264;"Ponte Cidade Universitária - Alto de Pinheiros, São Paulo - SP, 03178-200, Brazil";"7/30/17 12:38";-23.558288600000004;-46.7115218;"liber via #spcitymarathon";"Social Event";2;"Ponte Cidade Universitária. Via liberada.  #SPCityMarathon2017";"GEOMETRIC_CENTER";"['liber', 'via', '#spcitymarathon']";"[33240, 35203, 34717, 35022]"
891667717165654016;"Túnel Pres. Jânio Quadros, São Paulo - SP, Brazil";"7/30/17 11:32";-23.5877258;-46.693411600000005;"liber #spcitymarathon";"Social Event";2;"Túnel Presidente Jânio Quadros, tráfego liberado. #SPCityMarathon2017";"GEOMETRIC_CENTER";"['liber', '#spcitymarathon']";"[33123, 32805, 34085, 35178, 32953, 32826, 32829]"
891666218167480321;"Av. Juscelino Kubitscheck, 706-788 - Zoneamento e Uso do Solo Urbano, Lapa - PR, 83750-000, Brazil";"7/30/17 11:26";-25.761276199999998;-49.7292195;"liber #spcitymarathon";"Social Event";2;"Av  Pres. Juscelino Kubitschek, Túnel Tribunal de Justiça  e  Av  Antonio Joaquim de Moura Andrade, tráfego liberado  #SPCityMarathon2017";"ROOFTOP";"['liber', '#spcitymarathon']";"[]"
891643570091954177;"Av. Pedro Álvares Cabral, São Paulo - SP, Brazil";"7/30/17 9:56";-23.5859012;-46.65501210000001;"liber #spcitymarathon";"Social Event";2;"Av Pedro Alvares Cabral e Av República do Líbano. Vias liberadas. #SPCityMarathon2017";"GEOMETRIC_CENTER";"['liber', '#spcitymarathon']";"[34051, 34693, 35206, 33032, 34061, 34062, 33037, 34064, 33042, 34076, 35229, 34210, 32939, 34860, 32813, 32831, 32833, 32837, 32838, 32846, 32849, 33361, 33363, 33366, 35160, 33121, 33122, 35175, 34283, 33391, 34045]"
891630744363307008;"Av. 23 de Maio, São Paulo - SP, Brazil";"7/30/17 9:05";-23.569242000000003;-46.64089509999999;"liber via #spcitymarathon sent";"Social Event";2;"Av Vinte e Três de Maio sentido Aeroporto entre Praça da Bandeira e Av Pedro Álvares Cabral. Via liberada  #SPCityMarathon2017";"GEOMETRIC_CENTER";"['liber', 'via', '#spcitymarathon', 'sent']";"[]"
891616847799431168;"Av. Pacaembu, São Paulo - SP, Brazil";"7/30/17 8:09";-23.5354952;-46.6627651;"liber #spcitymarathon";"Social Event";2;"Av Pacaembu, R Marta  e Largo Padre Péricles. Vias liberadas. #SPCityMarathon2017";"GEOMETRIC_CENTER";"['liber', '#spcitymarathon']";"[33377, 33251, 33443, 35080, 33357, 35246, 33075, 34134, 34109]"
891601297035669504;"Av. Celso Garcia, São Paulo - SP, Brazil";"7/30/17 7:08";-23.535563500000002;-46.5845163;"liber sent #zl caruap prox relaca interferenc";"Urban Event";3;"Av. Celso Garcia sentido centro próximo a Rua Caruapana, liberada em relação à  interferência. #ZL";"GEOMETRIC_CENTER";"['liber', 'sent', '#zl', 'caruap', 'prox', 'relaca', 'interferenc']";"[33151, 33472, 33474, 35266, 32903, 33000, 32909, 33486, 32975, 33680, 32910, 34386, 33142, 33144, 34650, 34938, 33146, 35103]"
891598503138426880;"Praça da Sé, São Paulo - SP, Brazil";"7/30/17 6:57";-23.549865;-46.6340205;"#spcitymarathon interdit";"Social Event";2;"Av Prof. Manuel Jose Chaves,  Pça. Pan Americana,  Av  Prof. Fonseca Rodrigues, Av Prof. Mello Moraes,  interditadas. #SPCityMarathon2017";"GEOMETRIC_CENTER";"['#spcitymarathon', 'interdit']";"[34050, 33042, 34076, 32816, 34098, 33460, 34107, 33089, 33481, 33482, 35150, 35280, 33361, 33112, 34138, 35163, 34144, 33122, 33253, 35175, 35068, 35197]"
891592673412493313;"Av. Juscelino Kubitscheck, 706-788 - Zoneamento e Uso do Solo Urbano, Lapa - PR, 83750-000, Brazil";"7/30/17 6:33";-25.761276199999998;-49.7292195;"#spcitymarathon interdit";"Social Event";2;"Av  Presidente Juscelino Kubitschek, Túnel Tribunal de Justiça  e  Av  Antonio Joaquim de Moura Andrade, interditadas. #SPCityMarathon2017";"ROOFTOP";"['#spcitymarathon', 'interdit']";"[]"
891591285320167424;"Av. Escola Politécnica, São Paulo - SP, Brazil";"7/30/17 6:28";-23.5640944;-46.75345859999999;"#spcitymarathon interdit";"Social Event";2;"Av Escola Politécnica  interditada entre Av Jaguaré e Marginal Pinheiros. #SPCityMarathon2017";"GEOMETRIC_CENTER";"['#spcitymarathon', 'interdit']";"[]"
891589195441074176;"Ponte Cidade Universitária - Alto de Pinheiros, São Paulo - SP, 03178-200, Brazil";"7/30/17 6:20";-23.558288600000004;-46.7115218;"#spcitymarathon interdit";"Social Event";2;"Ponte Cidade Universitária interditada. #SPCityMarathon2017";"GEOMETRIC_CENTER";"['#spcitymarathon', 'interdit']";"[33240, 35203, 34717, 35022]"
891587156896088065;"Av. Pedro Álvares Cabral, São Paulo - SP, Brazil";"7/30/17 6:11";-23.5859012;-46.65501210000001;"#spcitymarathon interdit";"Social Event";2;"Av  Pedro Alvares Cabral e Av República do Líbano, interditadas.  #SPCityMarathon2017";"GEOMETRIC_CENTER";"['#spcitymarathon', 'interdit']";"[34051, 34693, 35206, 33032, 34061, 34062, 33037, 34064, 33042, 34076, 35229, 34210, 32939, 34860, 32813, 32831, 32833, 32837, 32838, 32846, 32849, 33361, 33363, 33366, 35160, 33121, 33122, 35175, 34283, 33391, 34045]"
891585725770190848;"Av. 23 de Maio, São Paulo - SP, Brazil";"7/30/17 6:06";-23.569242000000003;-46.64089509999999;"sent #spcitymarathon interdit";"Social Event";2;"Av Vinte e Três de Maio interditada sentido Aeroporto entre Praça da Bandeira e Av Pedro Álvares Cabral. #SPCityMarathon2017";"GEOMETRIC_CENTER";"['sent', '#spcitymarathon', 'interdit']";"[]"
891582880811495424;"Av. Pacaembu, São Paulo - SP, Brazil";"7/30/17 5:54";-23.5354952;-46.6627651;"#spcitymarathon interdit";"Social Event";2;"Av Pacaembu, R Marta  e Largo Padre Péricles,  interditadas.  #SPCityMarathon2017";"GEOMETRIC_CENTER";"['#spcitymarathon', 'interdit']";"[33377, 33251, 33443, 35080, 33357, 35246, 33075, 34134, 34109]"
891563917339701249;"R. Dr. José Augusto de Queiroz, 96 - Cidade Jardim, São Paulo - SP, 03178-200, Brazil";"7/30/17 4:39";-23.5847919;-46.6977445;"acu itap #spcitymarathon interdit";"Social Event";2;"R. José Augusto de Queiroz interditada entre a R. Itapé-Açu e Av. Lineu de Paula Machado.  #SPCityMarathon2017";"ROOFTOP";"['acu', 'itap', '#spcitymarathon', 'interdit']";"[34100, 34884, 35191]"
891551770056560640;"Túnel Pres. Jânio Quadros, São Paulo - SP, Brazil";"7/30/17 3:51";-23.5877258;-46.693411600000005;"interdit #spcitymarathon sent";"Social Event";2;"Túnel Presidente Jânio Quadros sentido centro interditado. #SPCityMarathon2017";"GEOMETRIC_CENTER";"['interdit', '#spcitymarathon', 'sent']";"[33123, 32805, 34085, 35178, 32953, 32826, 32829]"
891546761994665984;"Av. Celso Garcia, São Paulo - SP, Brazil";"7/30/17 3:31";-23.535563500000002;-46.5845163;"sent #zl caruap prox interferenc evit";"Urban Event";3;"Interferência interdita o sentido centro da Av. Celso Garcia próximo a Rua Caruapana. Evite a região. #ZL";"GEOMETRIC_CENTER";"['sent', '#zl', 'caruap', 'prox', 'interferenc', 'evit']";"[33151, 33472, 33474, 35266, 32903, 33000, 32909, 33486, 32975, 33680, 32910, 34386, 33142, 33144, 34650, 34938, 33146, 35103]"
891486006607835136;"Túnel 9 de Julho, São Paulo - SP, Brazil";"7/29/17 23:30";-23.562425199999996;-46.656176200000004;"sent ambos serv limp segund interdit";"Urban Event";3;"Túnel Daher Elias Cutait será interditado em ambos os sentidos, de domingo a segunda, para serviços de limpeza https://t.co/SdXLf4BCcA";"GEOMETRIC_CENTER";"['sent', 'ambos', 'serv', 'limp', 'segund', 'interdit']";"[33284, 32772, 34694, 35207, 34061, 34062, 34831, 34064, 35229, 33443, 34085, 32805, 34218, 32814, 33075, 32825, 32826, 32827, 34233, 32829, 34108, 34109, 35011, 33224, 35148, 33357, 33236, 34134, 34139, 33117, 33245, 33377, 33123, 34660, 34789, 33126, 35174, 33128, 33129, 34149, 33258, 32885, 33275, 32892, 34685]"
891457195510046721;"R. Ermelinda Gonçalves Vaders - Vila Prel, São Paulo - SP, Brazil";"7/29/17 21:35";-23.640929999999997;-46.7418605;"liber #z via interferenc relaca";"Urban Event";3;"R. Ermelinda Gonçalves Vaders, via liberada em relação a interferência. #ZS";"GEOMETRIC_CENTER";"['liber', '#z', 'via', 'interferenc', 'relaca']";"[32800, 33548, 33549, 32798]"
891418069775654912;"Av. Professor Luiz Ignácio Anhaia Mello, São Paulo - SP, Brazil";"7/29/17 19:00";-23.589977899999997;-46.543982;"monotrilh sent interdit nest obr";"Urban Event";3;"Av. Prof. Luiz Ignácio Anhaia Mello será interditada no sentido centro, neste domingo para obras do Monotrilho https://t.co/fxp1GijZTS";"GEOMETRIC_CENTER";"['monotrilh', 'sent', 'interdit', 'nest', 'obr']";"[33848, 34977, 34407, 34396, 35143]"
891382774732640257;"R. Ermelinda Gonçalves Vaders - Vila Prel, São Paulo - SP, Brazil";"7/29/17 16:39";-23.640929999999997;-46.7418605;"#z cruz sent ambos prox interferenc";"Urban Event";3;"Interferência interdita R. Ermelinda Gonçalves Vaders, próximo a Rua Manoel Cruz, em ambos os sentidos. #ZS";"GEOMETRIC_CENTER";"['#z', 'cruz', 'sent', 'ambos', 'prox', 'interferenc']";"[32800, 33548, 33549, 32798]"
891347928958349313;"R. Augusta, São Paulo - SP, Brazil";"7/29/17 14:21";-23.5569581;-46.65896770000001;"liber via interferenc relaca #zc";"Urban Event";3;"R Augusta, via liberada em relação a interferência. #ZC";"GEOMETRIC_CENTER";"['liber', 'via', 'interferenc', 'relaca', '#zc']";"[34883, 34100, 33389, 35109, 34884]"
891312450649411584;"R. Santo Amaro - Centro, Diadema - SP, Brazil";"7/29/17 12:00";-23.683522600000003;-46.632319200000005;"zaidan interdit vi obr chucr";"Urban Event";3;"Cruzamento será interditado, para obras de extensão viária Chucri Zaidan Av. João Dias x Rua Missionários https://t.co/jbp6bcddWw";"GEOMETRIC_CENTER";"['zaidan', 'interdit', 'vi', 'obr', 'chucr']";"[34048, 34049, 34056, 33034, 34059, 33905, 34291, 33363, 34745, 35162, 33371, 33884, 33885]"
891265603822080000;"R. Maj. Diogo - Bela Vista, São Paulo - SP, Brazil";"7/29/17 8:54";-23.5552557;-46.643016100000004;"liber incendi relaca lest ligaca junt #zc oest";"Accident";1;"R Major Diogo junto a Ligação Leste-Oeste (Viaduto Júlio de Mesquita Filho), liberada em relação ao incêndio. #ZC";"GEOMETRIC_CENTER";"['liber', 'incendi', 'relaca', 'lest', 'ligaca', 'junt', '#zc', 'oest']";"[33111]"
891253151915008001;"R. Maj. Diogo - Bela Vista, São Paulo - SP, Brazil";"7/29/17 8:04";-23.5552557;-46.643016100000004;"liber incendi sent ambos relaca lest ligaca #zc oest";"Accident";1;"Ligação Leste-Oeste liberada em ambos os sentidos em relação ao incêndio na R Major Diogo. #ZC";"GEOMETRIC_CENTER";"['liber', 'incendi', 'sent', 'ambos', 'relaca', 'lest', 'ligaca', '#zc', 'oest']";"[33111]"
891241077927292928;"R. Maj. Diogo - Bela Vista, São Paulo - SP, Brazil";"7/29/17 7:16";-23.5552557;-46.643016100000004;"incendi sent ambos #zc lest ligaca evit dev oest";"Accident";1;"Ligação Leste-Oeste com interdição parcial em ambos os sentidos devido incêndio na R Major Diogo. Evite a região. #ZC";"GEOMETRIC_CENTER";"['incendi', 'sent', 'ambos', '#zc', 'lest', 'ligaca', 'evit', 'dev', 'oest']";"[33111]"
891240571725123584;"R. Maj. Diogo - Bela Vista, São Paulo - SP, Brazil";"7/29/17 7:14";-23.5552557;-46.643016100000004;"incendi lest ligaca evit junt #zc oest";"Accident";1;"Incêndio interdita R Major Diogo junto a Ligação Leste-Oeste (Viaduto Júlio de Mesquita Filho). Evite a região. #ZC";"GEOMETRIC_CENTER";"['incendi', 'lest', 'ligaca', 'evit', 'junt', '#zc', 'oest']";"[33111]"
891238440666312704;"R. Augusta, São Paulo - SP, Brazil";"7/29/17 7:06";-23.5569581;-46.65896770000001;"sent prox #zc mat interdit interferenc air evit dev";"Urban Event";3;"R Augusta sentido bairro, interditada próximo a R Matias Aires, devido interferência. Evite a região. #ZC";"GEOMETRIC_CENTER";"['sent', 'prox', '#zc', 'mat', 'interdit', 'interferenc', 'air', 'evit', 'dev']";"[34883, 34100, 33389, 35109, 34884]"
891084564168310785;"Av. Eusébio Matoso, São Paulo - SP, Brazil";"7/28/17 20:54";-23.5715483;-46.6961457;"liber via #zo interferenc refer";"Urban Event";3;"Referente interferência Av. Eusébio Matoso,via liberada. #ZO";"GEOMETRIC_CENTER";"['liber', 'via', '#zo', 'interferenc', 'refer']";"[34144, 33280, 34659, 35011, 33253, 34693, 34694, 34660, 33258, 35179, 35276, 34831, 34832, 33264, 34098, 33236, 34840, 33272, 33275, 35196, 33277]"
891073558805348352;"Av. Eusébio Matoso, São Paulo - SP, Brazil";"7/28/17 20:11";-23.5715483;-46.6961457;"sent #zo faix interferenc mart dua junt";"Urban Event";3;"Interferência interdita duas faixas na Av. Eusébio Matoso, sentido bairro, junto a Rua Marte. #ZO";"GEOMETRIC_CENTER";"['sent', '#zo', 'faix', 'interferenc', 'mart', 'dua', 'junt']";"[34144, 33280, 34659, 35011, 33253, 34693, 34694, 34660, 33258, 35179, 35276, 34831, 34832, 33264, 34098, 33236, 34840, 33272, 33275, 35196, 33277]"
891070874610266113;"Av. Guido Caloi, São Paulo - SP, Brazil";"7/28/17 20:00";-23.6558076;-46.72433669999999;"monotrilh vej interdit sext obr";"Urban Event";3;"Avenida Guido Caloi será interditada para obras do Monotrilho, de sexta a domingo. Veja: https://t.co/2zLayWr77e";"GEOMETRIC_CENTER";"['monotrilh', 'vej', 'interdit', 'sext', 'obr']";"[34760, 32953, 34761, 35192, 34007]"
891069987800178693;"R. Dr. Luís Aires, São Paulo - SP, Brazil";"7/28/17 19:56";-23.5397318;-46.485404100000004;"liber via #zl interferenc refer";"Urban Event";3;"Referente interferência na Rua Dr. Luis Ayres, via liberada. #ZL";"GEOMETRIC_CENTER";"['liber', 'via', '#zl', 'interferenc', 'refer']";"[32897, 33793, 35110, 32934, 33802, 33803, 33516, 33804, 33837, 34990, 34928, 33781, 34968, 33787]"
891068105992089600;"Pte. Eng. Ari Torres - Cidade Jardim, São Paulo - SP, Brazil";"7/28/17 19:49";-23.5949272;-46.6932184;"#z liber via interferenc refer";"Urban Event";3;"Referente interferência na Ponte Eng. Ary Torres, via liberada. #ZS";"GEOMETRIC_CENTER";"['#z', 'liber', 'via', 'interferenc', 'refer']";"[]"
891057027677659138;"R. Dr. Luís Aires, São Paulo - SP, Brazil";"7/28/17 19:05";-23.5397318;-46.485404100000004;"port sent #zl faix interferenc dua junt";"Urban Event";3;"Interferência interdita duas faixas da Rua Dr. Luis Ayres, sentido bairro, junto a Rua Afonso Porto. #ZL";"GEOMETRIC_CENTER";"['port', 'sent', '#zl', 'faix', 'interferenc', 'dua', 'junt']";"[32897, 33793, 35110, 32934, 33802, 33803, 33516, 33804, 33837, 34990, 34928, 33781, 34968, 33787]"
891052370548981762;"Pte. Eng. Ari Torres - Cidade Jardim, São Paulo - SP, Brazil";"7/28/17 18:46";-23.5949272;-46.6932184;"#z interferenc";"Urban Event";3;"Interferência interdita faixa da esquerda na Ponte Eng. Ary Torres . #ZS";"GEOMETRIC_CENTER";"['#z', 'interferenc']";"[]"
891024030928691200;"Av. Professor Luiz Ignácio de Anhaia Mello, Santo André - SP, Brazil";"7/28/17 16:54";-23.6737295;-46.4961183;"liber #z via interferenc refer altur pae";"Urban Event";3;"Referente interferência na Avenida Prof. Luiz Ignácio de Anhaia Mello altura da Av. Paes de Barros,via liberada. #ZS";"GEOMETRIC_CENTER";"['liber', '#z', 'via', 'interferenc', 'refer', 'altur', 'pae']";"[]"
890993784804298753;"Av. Professor Luiz Ignácio de Anhaia Mello, Santo André - SP, Brazil";"7/28/17 14:54";-23.6737295;-46.4961183;"sent #zl faix interferenc dua altur pae prud";"Urban Event";3;"Interferência interdita duas faixas da Avenida Prof. Luiz Ignácio de Anhaia Mello altura da Av. Paes de Barros, sentido Vila Prudente. #ZL";"GEOMETRIC_CENTER";"['sent', '#zl', 'faix', 'interferenc', 'dua', 'altur', 'pae', 'prud']";"[]"
890761239395225600;"Túnel Pres. Jânio Quadros, São Paulo - SP, Brazil";"7/27/17 23:30";-23.5877258;-46.693411600000005;"sent serv limp sab interdit sext";"Urban Event";3;"Túnel Presidente Jânio Quadros será interditado, sentido bairro, de sexta a sábado, para serviços de limpeza https://t.co/2FwJPa2o41";"GEOMETRIC_CENTER";"['sent', 'serv', 'limp', 'sab', 'interdit', 'sext']";"[33123, 32805, 34085, 35178, 32953, 32826, 32829]"
890738630838427648;"R. Ozieri, São Paulo - SP, Brazil";"7/27/17 22:00";-23.649407800000002;-46.776806799999996;"realizaca querm monitor ozier";"Social Event";2;"🎉Trânsito será monitorado na região do Campo Limpo, para realização de “Quermesse da Rua Ozieri”. Datas e horários: https://t.co/ObUzRUA4eb";"GEOMETRIC_CENTER";"['realizaca', 'querm', 'monitor', 'ozier']";"[35210, 32796, 34654]"
890679194920923136;"Rua Araújo Gondim, São Paulo - SP, Brazil";"7/27/17 18:04";-23.6147797;-46.5959468;"liber #z via sent ambos lagr interferenc estr refer altur";"Urban Event";3;"Referente interferência na Estrada das Lágrimas altura da Rua Araújo Gondim, via liberada em ambos os sentidos. #ZS";"GEOMETRIC_CENTER";"['liber', '#z', 'via', 'sent', 'ambos', 'lagr', 'interferenc', 'estr', 'refer', 'altur']";"[34440, 34436]"
890624584973549568;"Av. Rubem Berta, São Paulo - SP, Brazil";"7/27/17 14:27";-23.6006998;-46.651398799999996;"liber #z via interferenc onz refer altur junh";"Urban Event";3;"Referente interferência na Avenida Rubem Berta, altura do viaduto Onze de Junho, via liberada. #ZS";"GEOMETRIC_CENTER";"['liber', '#z', 'via', 'interferenc', 'onz', 'refer', 'altur', 'junh']";"[34758, 34283, 35147, 33037, 32846, 33391, 34064, 33361, 33042, 33363, 34414, 35278, 33366, 33072, 35160, 34076]"
890618648724819968;"Rua Araújo Gondim, São Paulo - SP, Brazil";"7/27/17 14:03";-23.6147797;-46.5959468;"#z via sent ambos lagr interferenc estr evit altur";"Urban Event";3;"Interferência na Estrada das Lágrimas altura da Rua Araújo Gondim interdita ambos os sentidos da via. Evite a região. #ZS";"GEOMETRIC_CENTER";"['#z', 'via', 'sent', 'ambos', 'lagr', 'interferenc', 'estr', 'evit', 'altur']";"[34440, 34436]"
890611703024541696;"Av. Rubem Berta, São Paulo - SP, Brazil";"7/27/17 13:35";-23.6006998;-46.651398799999996;"#z sent faix interferenc onz dua altur junh";"Urban Event";3;"Interferência interdita duas faixas da Avenida Rubem Berta altura do Viaduto Onze de Junho, sentido Aeroporto. #ZS";"GEOMETRIC_CENTER";"['#z', 'sent', 'faix', 'interferenc', 'onz', 'dua', 'altur', 'junh']";"[34758, 34283, 35147, 33037, 32846, 33391, 34064, 33361, 33042, 33363, 34414, 35278, 33366, 33072, 35160, 34076]"
890376217857323009;"Túnel Fernando Vieira de Mello, São Paulo - SP, Brazil";"7/26/17 22:00";-23.5710091;-46.6911671;"sent serv doi interdit quint sext";"Urban Event";3;"Túnel Fernando Vieira de Mello será interditado nos dois sentidos, de quinta a sexta para serviços de manutenção https://t.co/I40cKsldaj";"GEOMETRIC_CENTER";"['sent', 'serv', 'doi', 'interdit', 'quint', 'sext']";"[33280, 34693, 34694, 33544, 34831, 34832, 34196, 34840, 33564, 35230, 34083, 34084, 35109, 33191, 34856, 34857, 32815, 34098, 33336, 32953, 32834, 35011, 34883, 34761, 35147, 35276, 35278, 33232, 33233, 33236, 33241, 33114, 33243, 33116, 34138, 35162, 33372, 34144, 34139, 34659, 34660, 33253, 32869, 32871, 33258, 35179, 33131, 33389, 33264, 33272, 33275, 35196, 33277]"
