text;label;class_label;address;lat;lng;dateTime
Manifestação interdita a faixa da esquerda do Viaduto Jacareó em frente a Câmara Municipal. #ZC;Evento Social;2;Palácio Anchieta - Viaduto Jacareó, 100 - Bela Vista, São Paulo - SP, 01319-040, Brazil;-235.505.938;-466.412.631;01/08/2017 14:37
Interferência interdita três faixas da Rua Tuiuti altura da Rua Melo Freire, sentido bairro. #ZL;Evento Urbano;3;;;;01/08/2017 14:28
@dariodantas31 Olá, p/ solicitar manutenção de semáforos, por favor, ligue p/ o fone 1188 ou acesse o Portal #SP156: https://t.co/0kVk1pmqWK;Irrelevante;0;;;;01/08/2017 14:18
@rofortes09 A obra no viaduto é de responsabilidade da Siurb e a previsão de término é Outubro/2017. Agradecemos o contato.;Evento Urbano;3;;;;01/08/2017 14:14
@NiltonO19497674 Olá, p/ solicitar manutenção semafórica, por favor, ligue p/ o fone 1188 ou acesse o Portal #SP156: https://t.co/0kVk1pmqWK;Irrelevante;0;;;;01/08/2017 14:05
O respeito ao pedestre é o primeiro passo em busca de um trânsito mais seguro e de uma cidade mais inclusiva. https://t.co/pEc0bKwjU1;Irrelevante;0;;;;01/08/2017 12:00
@e_barbosa Olá, para solicitar fiscalização, por favor, ligue gratuitamente para o fone 1188. Agradecemos o contato.;Irrelevante;0;;;;01/08/2017 11:48
@fabiolamariana Olá, para essa solicitação, por favor, acesse o Portal #SP156: https://t.co/0kVk1pmqWK. Agradecemos o contato.;Irrelevante;0;;;;01/08/2017 11:40
@zoreio base p/ cálculo do tempo de travessia p/ pedestres. Critério é aceito mundialmente por paóses que usam verde exclusivo p/ pedestres.;Irrelevante;0;;;;01/08/2017 11:29
@zoreio largura do trecho de travessia. CET adota velocidade de entre 1,0 e 1,2 m/s, dependendo das condições do cruzamento analisado como +;Irrelevante;0;;;;01/08/2017 11:28
@zoreio Olá, o tempo de um semáforo é calculado de acordo com as condições da via, englobando o fluxo de pedestres e de veóculos, e da +;Irrelevante;0;;;;01/08/2017 11:28
_Ù_Ù_Ù Antes de sair lembre-se sempre de colocar o capacete. Comece o dia bem! #SegurançaEmPrimeiroLugar https://t.co/f4OPqqCks7;Irrelevante;0;;;;01/08/2017 10:00
@willramone_ ... vá em > Infrações e em > Clique Aqui para informações sobre arrecadação de multas. Agradecemos o contato.;Irrelevante;0;;;;01/08/2017 09:46
@willramone_ Olá, o caminho p/ a informação solicitada é o que já foi indicado: no portal Mobilidade Segura: https://t.co/MOHYNyOB57 (+);Irrelevante;0;;;;01/08/2017 09:44
@dwarfney Olá, registramos sua informação para providencias. Agradecemos o contato.;Irrelevante;0;;;;01/08/2017 04:12
Trânsito será monitorado na região do Transamérica Expo Center para realização de eventos de qua a qui das 9h às 19h https://t.co/j4cWW9s3R0;Evento Social;2;;;;31/07/2017 23:30
@Lualvesoficial  Olá, registramos sua informação para providencias. Agradecemos o contato.;Irrelevante;0;;;;31/07/2017 23:19
Av. Sapopemba será interditada de terça à sexta, sempre das 23h00 às 05h00, para obras do Monotrilho https://t.co/HeuGXl1CTQ;Evento Urbano;3;;;;31/07/2017 22:00
Túnel Takeharu Akagawa será interditado, em ambos os sentidos, das 23h30 às 4h30, para limpeza: https://t.co/iyV2g8iPHl;Evento Urbano;3;;;;31/07/2017 19:00
Largo São Francisco liberado em relação a manifestação. #ZC;Evento Social;2;;;;31/07/2017 18:13
Manifestação interdita ambos os sentidos do Largo São Francisco. Evite a região. #ZC;Evento Social;2;;;;31/07/2017 17:39
Interferência interdita duas faixas da Marginal Tietê altura da Ponte Adhemar Ferreira da Silva, sentido Ayrton Senna, pista expressa. #ZN;Evento Urbano;3;;;;31/07/2017 17:36
@willramone_ Olá, para esta informação, por favor, acesse o portal Mobilidade Segura: https://t.co/MOHYNyOB57 Agradecemos o contato.;Irrelevante;0;;;;31/07/2017 17:05
Com o trânsito não se brinca. Use o cinto de segurança, dirija com atenção e lembre-se: atitudes responsáveis salvam vidas e dão exemplos.;Irrelevante;0;;;;31/07/2017 16:00
@maxwolff240 Sua informação foi cadastrada, agradecemos o contato.;Irrelevante;0;;;;31/07/2017 15:04
.@smtsp_ implanta o Programa M‰ÛªBoi segura nesta segunda-feira (31) https://t.co/b6mJfPS9It https://t.co/Xsd7AlcXUQ;Irrelevante;0;;;;31/07/2017 13:00
Curso de Formação para Motoristas de Táxi. Para mais informações acesse o link: https://t.co/zpqYvoQUeF https://t.co/ZQz22X191v;Irrelevante;0;;;;31/07/2017 10:00
@celsohtp Bom dia! Sua solicitação foi cadastrada, agradecemos o contato.;Irrelevante;0;;;;31/07/2017 09:28
Marginal Tietê será parcialmente interditada, das 23h de segunda às 4h da terça, para serviços de manutenção viária... https://t.co/0ULw0ypFHb;Evento Urbano;3;;;;30/07/2017 23:30
Túneis Arieta Calfat Khoury Farah e Jornalista Odon Pereira serão totalmente interditados, de seg a ter para limpeza https://t.co/KMhYXNvhvm;Evento Urbano;3;;;;30/07/2017 22:00
_ÙÒĞ_ÙÒ__ÙÓ Conheça o curso Pilotagem Segura Para Motociclistas oferecido gratuitamente pela CET. Acesse:... https://t.co/Xe9OTPUYhp;Irrelevante;0;;;;30/07/2017 19:00
_Ù÷Ä‰_•ã_ÙÒ±_ÙÒã Acompanhe a @CETSP_ no Instagram!  https://t.co/mdogOzbTpU https://t.co/vF0Tcawnn2;Irrelevante;0;;;;30/07/2017 16:00
R. José Augusto de Queiroz  entre a R. Itapé-Açu e Av. Lineu de Paula Machado. Via liberada. #SPCityMarathon2017;Irrelevante;0;R. Dr. José Augusto de Queiroz, São Paulo - SP, Brazil;-235.849.163;-466.960.677;30/07/2017 15:17
@danilodonadon Olá, o acesso está liberado. Agradecemos o contato.;Irrelevante;0;;;;30/07/2017 13:10
Av Escola Politécnica  entre Av Jaguaré e Marginal Pinheiros. Via liberada.  #SPCityMarathon2017;Irrelevante;0;;;;30/07/2017 12:43
Av Prof. Manuel Jose Chaves,  Pça. Pan Americana,  Av  Prof. Fonseca Rodrigues, Av Prof. Mello Moraes. Vias liberadas. #SPCityMarathon2017;Irrelevante;0;Sumaré, São Paulo - State of São Paulo, 05019-011, Brazil;-23.544.706;-4.668.199.200.000.000;30/07/2017 12:40
Ponte Cidade Universitária. Via liberada.  #SPCityMarathon2017;Irrelevante;0;;;;30/07/2017 12:38
Av Lineu de Paula Machado,  Av Valdemar Ferreira,  Av Afrânio Peixoto,  R Alvarenga. Vias liberadas.  #SPCityMarathon2017;Irrelevante;0;;;;30/07/2017 12:37
"Trânsito será monitorado no domingo das 05h00 às 14h00 para a realização da ""São Paulo City Marathon‰Û. Veja em: https://t.co/SsoM4W5v4g";Evento Social;2;;;;30/07/2017 12:00
Túnel Presidente Jânio Quadros, tráfego liberado. #SPCityMarathon2017;Evento Social;2;;;;30/07/2017 11:32
Av  Pres. Juscelino Kubitschek, Túnel Tribunal de Justiça  e  Av  Antonio Joaquim de Moura Andrade, tráfego liberado  #SPCityMarathon2017;Evento Social;2;Av. Antônio Joaquim de Moura Andrade, São Paulo - SP, Brazil;-235.861.506;-4.666.728.610.000.000;30/07/2017 11:26
Respeite a vaga de idoso e de pessoas com deficiência. Além de evitar multas, você colabora para um trânsito mais i... https://t.co/YmV2ZEXEiI;Evento Urbano;3;;;;30/07/2017 10:00
Av Pedro Alvares Cabral e Av República do Lóbano. Vias liberadas. #SPCityMarathon2017;Irrelevante;0;;;;30/07/2017 09:56
Av Vinte e Três de Maio sentido Aeroporto entre Praça da Bandeira e Av Pedro Ìlvares Cabral. Via liberada  #SPCityMarathon2017;Irrelevante;0;;;;30/07/2017 09:05
Vias da área central liberadas.  #SPCityMarathon2017;Irrelevante;0;;;;30/07/2017 08:41
Av Pacaembu, R Marta  e Largo Padre Péricles. Vias liberadas. #SPCityMarathon2017;Irrelevante;0;;;;30/07/2017 08:09
Av. Celso Garcia sentido centro próximo a Rua Caruapana, liberada em relação à  interferência. #ZL;Irrelevante;0;Av. Celso Garcia, São Paulo - SP, Brazil;-235.351.863;-465.828.245;30/07/2017 07:08
Av Prof. Manuel Jose Chaves,  Pça. Pan Americana,  Av  Prof. Fonseca Rodrigues, Av Prof. Mello Moraes,  interditadas. #SPCityMarathon2017;Evento Social;2;Sumaré, São Paulo - State of São Paulo, 05019-011, Brazil;-23.544.706;-4.668.199.200.000.000;30/07/2017 06:57
Av Lineu de Paula Machado,  Av Valdemar Ferreira,  Av Afrânio Peixoto,  R Alvarenga, interditadas.  #SPCityMarathon2017;Evento Social;2;;;;30/07/2017 06:48
Av  Presidente Juscelino Kubitschek, Túnel Tribunal de Justiça  e  Av  Antonio Joaquim de Moura Andrade, interditadas. #SPCityMarathon2017;Evento Social;2;Av. Antônio Joaquim de Moura Andrade, São Paulo - SP, Brazil;-235.861.506;-4.666.728.610.000.000;30/07/2017 06:33
Av Escola Politécnica  interditada entre Av Jaguaré e Marginal Pinheiros. #SPCityMarathon2017;Evento Social;2;;;;30/07/2017 06:28
Ponte Cidade Universitária interditada. #SPCityMarathon2017;Evento Social;2;;;;30/07/2017 06:20
Av  Pedro Alvares Cabral e Av República do Lóbano, interditadas.  #SPCityMarathon2017;Evento Social;2;Av. Pedro Ìlvares Cabral, São Paulo - SP, Brazil;-235.859.012;-466.550.121;30/07/2017 06:11
Av Vinte e Três de Maio interditada sentido Aeroporto entre Praça da Bandeira e Av Pedro Ìlvares Cabral. #SPCityMarathon2017;Evento Social;2;;;;30/07/2017 06:06
Vias da área central interditadas.  #SPCityMarathon2017;Evento Social;2;;;;30/07/2017 05:58
Av Pacaembu, R Marta  e Largo Padre Péricles,  interditadas.  #SPCityMarathon2017;Evento Social;2;;;;30/07/2017 05:54
R. José Augusto de Queiroz interditada entre a R. Itapé-Açu e Av. Lineu de Paula Machado.  #SPCityMarathon2017;Evento Social;2;;;;30/07/2017 04:39
Túnel Presidente Jânio Quadros sentido centro interditado. #SPCityMarathon2017;Evento Social;2;;;;30/07/2017 03:51
Interferência interdita o sentido centro da Av. Celso Garcia próximo a Rua Caruapana. Evite a região. #ZL;Evento Urbano;3;;;;30/07/2017 03:31
Túnel Daher Elias Cutait será interditado em ambos os sentidos, de domingo a segunda, para serviços de limpeza https://t.co/SdXLf4BCcA;Evento Urbano;3;;;;29/07/2017 23:30
Trânsito será monitorado nos Jardins para ‰ÛúCampanha do Agasalho‰Û, no domingo (30/07), das 12h00 às 17h00 . Acesse: https://t.co/eXDELJWRYc;Evento Social;2;;;;29/07/2017 22:00
R. Ermelinda Gonçalves Vaders, via liberada em relação a interferência. #ZS;Irrelevante;0;R. Ermelinda Gonçalves Vaders - Vila Plana, São Paulo - SP, Brazil;-236.410.236;-467.418.391;29/07/2017 21:35
@ErikaBB  Boa noite! Para sugestão, reclamação e elogios acesse: https://t.co/9WuY0so0jg.  Agradecemos o contato.;Irrelevante;0;;;;29/07/2017 20:33
@BRKsBaunzaun Boa noite! Para essa informação entre em contato com o Metrô de São Paulo.;Irrelevante;0;;;;29/07/2017 20:18
Av. Prof. Luiz Ignácio Anhaia Mello será interditada no sentido centro, neste domingo para obras do Monotrilho https://t.co/fxp1GijZTS;Evento Urbano;3;;;;29/07/2017 19:00
@marceluscs Ola! Sua informação foi cadastrada, agradecemos o contato.;Irrelevante;0;;;;29/07/2017 18:25
Interferência interdita R. Ermelinda Gonçalves Vaders, próximo a Rua Manoel Cruz, em ambos os sentidos. #ZS;Evento Urbano;3;R. Ermelinda Gonçalves Vaders - Vila Plana, São Paulo - SP, Brazil;-236.410.236;-467.418.391;29/07/2017 16:39
Saiba mais sobre O Manual de Sinalização Urbana ‰ÛÒ MSU. Acesse: https://t.co/wo2uWPPcXu;Evento Urbano;3;;;;29/07/2017 16:00
R Augusta, via liberada em relação a interferência. #ZC;Irrelevante;0;;;;29/07/2017 14:21
@jhonyalbanese - empresas que farão a manutenção dos semáforos da cidade de São Paulo: https://t.co/jRmlbPrTpU. Agradecemos o contato.;Irrelevante;0;;;;29/07/2017 13:53
@jhonyalbanese Olá, a CET está trabalhando para resolver falhas nos cruzamentos. Foi dado prosseguimento à licitação para contratar novas +;Irrelevante;0;;;;29/07/2017 13:52
Cruzamento será interditado, para obras de extensão viária Chucri Zaidan Av. João Dias x Rua Missionários https://t.co/jbp6bcddWw;Evento Urbano;3;Travessa João Dias, 203 - Centro Norte, Cuiabá - MT, 78080-060, Brazil;-15.598.203;-560.969.439;29/07/2017 12:00
Trânsito será monitorado na região do Sambódromo para realização do ‰ÛúBaile do Dennis‰Û. Das 17h de sáb às 5h de dom https://t.co/rMrjuJzO2q;Evento Social;2;;;;29/07/2017 10:00
R Major Diogo junto a Ligação Leste-Oeste (Viaduto Júlio de Mesquita Filho), liberada em relação ao incêndio. #ZC;Irrelevante;0;;;;29/07/2017 08:54
Ligação Leste-Oeste liberada em ambos os sentidos em relação ao incêndio na R Major Diogo. #ZC;Irrelevante;0;;;;29/07/2017 08:04
Ligação Leste-Oeste com interdição parcial em ambos os sentidos devido incêndio na R Major Diogo. Evite a região. #ZC;Acidente;1;;;;29/07/2017 07:16
Incêndio interdita R Major Diogo junto a Ligação Leste-Oeste (Viaduto Júlio de Mesquita Filho). Evite a região. #ZC;Acidente;1;;;;29/07/2017 07:14
R Augusta sentido bairro, interditada próximo a R Matias Aires, devido interferência. Evite a região. #ZC;Evento Urbano;3;;;;29/07/2017 07:06
Trânsito será monitorado no Campo Limpo, das 15h00 às 22h00, para realização de ‰ÛúFesta Julina‰Û, no sábado (29/07).  https://t.co/DnAsZ5N15d;Evento Social;2;;;;28/07/2017 23:30
Implantação sentido único de circulação nas ruas da Vila Andrade, valendo a partir de sábado https://t.co/ci2TI6VbSg;Irrelevante;0;;;;28/07/2017 22:00
Trânsito será monitorado na Pompéia para o jogo Palmeiras x Avaó, na Arena Allianz Parque. Sáb das 6h00 às 23h00.  https://t.co/AbQxV75TsP;Evento Social;2;;;;28/07/2017 21:00
Referente interferência Av. Eusébio Matoso,via liberada. #ZO;Irrelevante;0;Av. Eusébio Matoso, São Paulo - SP, Brazil;-235.718.525;-466.975.258;28/07/2017 20:54
Interferência interdita duas faixas na Av. Eusébio Matoso, sentido bairro, junto a Rua Marte. #ZO;Evento Urbano;3;Av. Eusébio Matoso, São Paulo - SP, Brazil;-235.718.525;-466.975.258;28/07/2017 20:11
Avenida Guido Caloi será interditada para obras do Monotrilho, de sexta a domingo. Veja: https://t.co/2zLayWr77e;Evento Urbano;3;;;;28/07/2017 20:00
Referente interferência na Rua Dr. Luis Ayres, via liberada. #ZL;Irrelevante;0;R. Dr. César - Santana, São Paulo - SP, Brazil;-235.028.442;-466.318.422;28/07/2017 19:56
Referente interferência na Ponte Eng. Ary Torres, via liberada. #ZS;Irrelevante;0;;;;28/07/2017 19:49
@salim_sales Boa noite! Sua informação foi cadastrada, agradecemos o contato.;Irrelevante;0;;;;28/07/2017 19:46
Interferência interdita duas faixas da Rua Dr. Luis Ayres, sentido bairro, junto a Rua Afonso Porto. #ZL;Evento Urbano;3;R. Dr. César - Santana, São Paulo - SP, Brazil;-235.028.442;-466.318.422;28/07/2017 19:05
CET esclarece dúvidas sobre funcionamento da Zona Azul Digital neste sábado (29/07) no Mercado Municipal... https://t.co/IeBcSrqSlF;irrelevante;0;;;;28/07/2017 19:00
Interferência interdita faixa da esquerda na Ponte Eng. Ary Torres . #ZS;Evento Urbano;3;;;;28/07/2017 18:46
Hoje é sexta-feira, aperte os cintos e curta ao máximo! _Ù_÷ https://t.co/T6BxIjMFYx;Evento Urbano;3;;;;28/07/2017 18:00
Referente interferência na Avenida Prof. Luiz Ignácio de Anhaia Mello altura da Av. Paes de Barros,via liberada. #ZS;Irrelevante;0;Av. Paes de Barros, São Paulo - SP, Brazil;-235.672.591;-465.916.498;28/07/2017 16:54
@marcodpaula Olá, para solicitar fiscalização, por favor, ligue grátis 1188, o serviço funciona 24hs. Agradecemos o contato.;Irrelevante;0;;;;28/07/2017 15:35
Nesta sexta foi retomada as atividades para motociclistas e ciclistas no CEMOB - Centro de Estudos da Mobilidade ao... https://t.co/ssr76ttwl6;Irrelevante;0;;;;28/07/2017 15:28
Interferência interdita duas faixas da Avenida Prof. Luiz Ignácio de Anhaia Mello altura da Av. Paes de Barros, sentido Vila Prudente. #ZL;Evento Urbano;3;Av. Paes de Barros, São Paulo - SP, Brazil;-235.672.591;-465.916.498;28/07/2017 14:54
_Ù÷ã_ÙªÉ_Ù÷Ä_Ù÷_ Quando descubro os pontos de venda da Zona Azul Digital. https://t.co/5VqnCHmDm2 https://t.co/S6qysmpciU;Irrelevante;0;;;;28/07/2017 12:00
@lucasmaxrighi ... na mesma área ou via após o horário de inócio da restrição. Mais informações: https://t.co/TJUMNMCTRe. Obrigado.;Irrelevante;0;;;;28/07/2017 11:33
@lucasmaxrighi Olá, sim, mesmo tendo entrado na área de restrição antes do inócio do horário da restrição será autuado se permanecer (+);Irrelevante;0;;;;28/07/2017 11:32
_ÙÒ±_ÙÕª_Ù_ª #SerFelizEh poder usufruir da Zona Azul Digital com comodidade e segurança https://t.co/5xSXmC2ulc https://t.co/0afaG2jat6;Irrelevante;0;;;;28/07/2017 10:18
A CET oferece o curso a distância 'Direção Segura' para condutores habilitados. Veja mais em:... https://t.co/9Eanrfun9X;Irrelevante;0;;;;28/07/2017 10:00
@k_maiki ... acessar o Programa de Silêncio Urbano (PSIU): https://t.co/0kVk1pmqWK. Agradecemos o contato.;Irrelevante;0;;;;28/07/2017 08:46
@k_maiki Olá, p/ solicitar fiscalização, por favor, ligue grátis 1188, o serviço funciona 24hs e no portal SP156 você pode (+);Irrelevante;0;;;;28/07/2017 08:45
@pedrolribeiro71 Olá, para esta solicitação, por favor, acesse o Portal #SP156: https://t.co/0kVk1pmqWK Agradecemos o contato.;Irrelevante;0;;;;28/07/2017 08:33
Túnel Presidente Jânio Quadros será interditado, sentido bairro, de sexta a sábado, para serviços de limpeza https://t.co/2FwJPa2o41;Evento Urbano;3;;;;27/07/2017 23:30
_Ù_äTrânsito será monitorado na região do Campo Limpo, para realização de ‰ÛúQuermesse da Rua Ozieri‰Û. Datas e horários: https://t.co/ObUzRUA4eb;Evento Social;2;R. Ozieri - Jardim Vale das Virtudes, São Paulo - SP, 05796-180, Brazil;-236.493.816;-467.767.844;27/07/2017 22:00
Túnel Arieta Calfat Khoury Farah será interditado, na quinta-feira (27) e sexta-feira (28), para manutenção https://t.co/x7zb5ALuQd;Irrelevante;0;;;;27/07/2017 19:00
Referente interferência na Estrada das Lágrimas altura da Rua Araújo Gondim, via liberada em ambos os sentidos. #ZS;Irrelevante;0;Rua Araújo Gondim, São Paulo - SP, 04252-040, Brazil;-236.147.797;-465.959.468;27/07/2017 18:04
Informe-se sobre o uso da cadeirinha e de outros dispositivos, acomode sua criança no banco com segurança.... https://t.co/euoceEhUUA;Irrelevante;0;;;;27/07/2017 17:00
